Local Time,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,Wind Speed
2026-01-27,166.375,911.2083333333334,55.854166666666664,29.125,90.51666666666667,89.1375,54.824999999999996,72.95833333333333,0.008333333333333333,1018.5416666666666,84.16666666666667,19.791666666666668,6.504166666666666
2026-01-28,167.29166666666666,976.875,40.25,57.541666666666664,76.80833333333334,76.4375,44.40416666666667,35.291666666666664,0.0,1018.375,78.04166666666667,19.05,8.166666666666666
2026-01-29,152.83333333333334,706.7916666666666,30.05,64.58333333333333,53.63333333333333,52.65,34.36666666666667,69.75,0.0,1015.2333333333332,83.45833333333333,19.991666666666667,12.654166666666667
2026-01-30,115.0,537.7083333333334,28.145833333333332,60.041666666666664,40.083333333333336,38.112500000000004,31.299999999999997,52.75,0.04583333333333334,1015.8208333333333,84.95833333333333,21.34166666666667,10.475
2026-01-31,103.29166666666667,994.4583333333334,32.583333333333336,36.208333333333336,33.44166666666667,32.32083333333333,35.4625,79.66666666666667,0.016666666666666666,1019.5583333333334,78.83333333333333,19.004166666666666,10.0875
2026-02-01,85.5,1501.7916666666667,29.016666666666666,42.0,37.19166666666667,36.670833333333334,40.25416666666667,71.95833333333333,0.0,1021.0916666666667,70.79166666666667,17.595833333333335,6.1625000000000005
2026-02-02,142.33333333333334,1164.7083333333333,37.608333333333334,29.416666666666668,75.32083333333334,73.95833333333333,44.78333333333333,71.66666666666667,0.012500000000000002,1023.0666666666666,75.0,16.058333333333334,6.654166666666666
2026-02-03,169.66666666666666,1149.25,45.05416666666667,47.708333333333336,101.32916666666667,100.22916666666667,53.14166666666667,69.0,0.0,1021.5749999999999,78.08333333333333,16.954166666666666,4.9750000000000005
2026-02-04,172.95833333333334,789.0416666666666,48.020833333333336,50.125,93.60000000000001,92.76666666666667,50.15416666666667,46.666666666666664,0.008333333333333333,1016.4416666666666,83.08333333333333,18.916666666666668,9.2125
2026-02-05,157.58333333333334,677.5,36.07083333333333,56.5,59.475,58.475,37.954166666666666,74.625,0.012500000000000002,1013.1041666666666,85.375,20.995833333333334,7.3999999999999995
2026-02-06,146.04166666666666,536.0,33.550000000000004,49.625,55.362500000000004,53.87916666666666,35.37916666666667,79.20833333333333,0.016666666666666666,1012.3625000000001,84.54166666666667,22.695833333333336,7.758333333333333
2026-02-07,140.70833333333334,528.3333333333334,33.37083333333333,49.458333333333336,43.23333333333333,42.0875,32.81666666666667,83.625,0.07916666666666666,1014.5,84.20833333333333,22.079166666666666,11.704166666666666
2026-02-08,98.95833333333333,897.75,17.245833333333334,48.083333333333336,24.09583333333333,23.84166666666667,24.258333333333336,100.0,0.6666666666666666,1021.1999999999999,88.29166666666667,15.233333333333334,15.508333333333333
2026-02-09,72.79166666666667,1099.0416666666667,31.691666666666666,35.666666666666664,39.449999999999996,38.729166666666664,44.15416666666667,87.29166666666667,0.21666666666666667,1019.8291666666668,88.29166666666667,13.395833333333334,6.6499999999999995
2026-02-10,148.16666666666666,1508.625,48.291666666666664,31.916666666666668,78.71249999999999,77.83749999999999,64.35000000000001,95.875,0.004166666666666667,1017.1708333333332,84.75,17.383333333333333,4.508333333333334
2026-02-11,166.75,1482.9583333333333,41.15,19.583333333333332,69.89166666666667,69.3875,45.354166666666664,99.625,0.17083333333333336,1018.85,87.75,18.179166666666667,6.3374999999999995
2026-02-12,127.625,632.125,41.87916666666667,26.125,53.43333333333334,52.68333333333334,43.75,82.83333333333333,0.016666666666666666,1016.1416666666668,86.66666666666667,19.508333333333333,7.683333333333334
2026-02-13,138.83333333333334,505.7916666666667,25.766666666666666,58.875,41.0375,39.24583333333333,28.008333333333336,77.16666666666667,0.041666666666666664,1013.7958333333332,85.95833333333333,21.641666666666666,10.9125
2026-02-14,105.41666666666667,502.0,24.104166666666668,60.541666666666664,39.82083333333333,38.145833333333336,28.400000000000002,66.83333333333333,0.008333333333333333,1013.4708333333333,83.29166666666667,22.275000000000002,10.5875
2026-02-15,104.66666666666667,429.0833333333333,20.537499999999998,70.125,37.7875,36.145833333333336,27.075,51.041666666666664,0.0,1012.2375000000001,80.75,22.96666666666667,12.141666666666666
2026-02-16,109.625,503.0833333333333,27.712500000000002,56.791666666666664,49.15,47.32916666666667,33.475,61.25,0.004166666666666667,1012.4499999999999,79.625,23.320833333333336,9.170833333333333
2026-02-17,124.5,656.4166666666666,29.179166666666664,37.75,44.9125,43.958333333333336,32.3125,82.0,0.05833333333333333,1015.4208333333332,85.08333333333333,22.316666666666666,9.1625
2026-02-18,135.375,773.5833333333334,31.558333333333334,37.125,59.72083333333333,59.125,37.275,100.0,0.05416666666666667,1019.1916666666666,81.20833333333333,18.970833333333335,6.3500000000000005
2026-02-19,156.5,1444.7083333333333,43.74583333333334,40.791666666666664,75.73333333333333,75.20416666666667,45.925000000000004,99.91666666666667,0.0625,1020.35,81.83333333333333,19.391666666666666,5.325
2026-02-20,144.08333333333334,1003.5416666666666,27.599999999999998,59.25,39.4,39.17916666666667,34.920833333333334,60.166666666666664,0.029166666666666664,1018.0791666666668,77.70833333333333,19.8125,8.366666666666667
2026-02-21,133.375,583.1666666666666,28.079166666666666,69.875,51.854166666666664,50.949999999999996,31.979166666666668,47.0,0.004166666666666667,1008.8416666666667,82.75,21.491666666666664,11.454166666666666
2026-02-22,110.25,591.7083333333334,36.237500000000004,37.666666666666664,35.516666666666666,33.266666666666666,33.733333333333334,96.66666666666667,0.08750000000000001,1008.3000000000001,89.83333333333333,22.020833333333332,10.737499999999999
2026-02-23,100.16666666666667,464.0833333333333,29.662499999999998,56.333333333333336,37.00833333333333,35.3375,31.587500000000002,89.54166666666667,0.016666666666666666,1008.6125000000001,84.83333333333333,23.208333333333332,12.4
2026-02-24,100.16666666666667,562.625,31.516666666666666,48.458333333333336,40.82083333333333,39.09583333333334,34.37083333333333,95.79166666666667,0.02916666666666667,1010.0958333333333,89.08333333333333,23.141666666666666,10.208333333333334
2026-02-25,111.08333333333333,606.25,33.1875,48.666666666666664,41.09166666666667,39.92916666666667,36.766666666666666,84.16666666666667,0.9583333333333334,1010.8333333333334,87.91666666666667,23.150000000000002,9.633333333333333
2026-02-26,123.79166666666667,560.25,39.19166666666667,35.625,48.15,47.26666666666667,39.96666666666666,81.75,0.13333333333333333,1008.3083333333334,89.83333333333333,22.066666666666666,10.762500000000001
2026-02-27,131.70833333333334,569.0416666666666,37.42916666666667,57.625,52.62916666666666,51.35833333333333,42.81666666666666,49.0,0.004166666666666667,1005.5,83.83333333333333,23.675,9.200000000000001
2026-02-28,128.83333333333334,473.1666666666667,29.195833333333336,70.625,42.89166666666667,42.458333333333336,34.275,74.75,0.04583333333333334,1003.7875,86.375,25.40833333333333,13.391666666666666
2026-03-01,127.75,570.5833333333334,26.825,97.875,48.51666666666667,47.67083333333333,35.50416666666667,59.083333333333336,0.020833333333333332,1003.8208333333333,84.95833333333333,25.974999999999998,10.608333333333333
2026-03-02,134.375,592.3333333333334,28.504166666666666,92.25,54.80833333333334,53.3375,32.375,60.666666666666664,0.06666666666666667,1005.8000000000001,86.04166666666667,26.191666666666666,8.637500000000001
2026-03-03,134.95833333333334,718.875,16.825,63.291666666666664,40.63333333333333,40.329166666666666,21.8,91.58333333333333,0.2916666666666667,1011.7208333333333,73.625,21.724999999999998,13.674999999999999
2026-03-04,110.91666666666667,842.0833333333334,26.4875,71.95833333333333,45.88333333333333,45.229166666666664,35.12083333333333,60.833333333333336,0.004166666666666667,1015.3000000000001,69.375,19.537499999999998,8.266666666666667
2026-03-05,153.875,959.7083333333334,46.18333333333334,51.0,82.42916666666666,81.55,49.9375,77.875,0.0,1014.6333333333333,81.79166666666667,19.95,4.516666666666667
2026-03-06,165.83333333333334,900.125,33.387499999999996,72.66666666666667,87.6125,86.30833333333334,46.0875,80.0,0.0,1015.525,80.75,21.325,5.791666666666667
2026-03-07,159.25,736.5833333333334,28.925,83.70833333333333,59.916666666666664,58.699999999999996,32.30416666666667,59.416666666666664,0.0,1015.6625,81.875,21.270833333333332,10.079166666666667
2026-03-08,143.45833333333334,565.7916666666666,29.020833333333332,70.08333333333333,50.78333333333333,48.550000000000004,31.287499999999998,98.91666666666667,0.075,1015.4916666666667,84.83333333333333,21.65833333333333,11.595833333333333
2026-03-09,110.25,672.375,24.087500000000002,59.416666666666664,29.95,28.479166666666668,24.566666666666666,98.41666666666667,0.20833333333333334,1019.7666666666668,82.79166666666667,19.925,12.566666666666668
2026-03-10,71.5,845.7083333333334,21.349999999999998,86.54166666666667,22.183333333333334,22.041666666666668,23.141666666666666,38.583333333333336,0.0,1021.5208333333334,65.04166666666667,18.675,10.8125
2026-03-11,103.625,1367.6666666666667,37.11666666666667,67.0,56.37083333333334,55.53333333333333,39.920833333333334,80.125,0.004166666666666667,1017.8000000000001,81.75,18.716666666666665,3.1750000000000003
2026-03-12,159.45833333333334,1092.5,43.4125,63.0,84.49583333333334,83.9375,53.175000000000004,71.66666666666667,0.004166666666666667,1017.1875,77.625,20.416666666666668,5.7625
2026-03-13,166.375,1122.3333333333333,40.949999999999996,80.0,74.14583333333333,72.77916666666667,47.09166666666667,46.583333333333336,0.004166666666666667,1018.475,74.58333333333333,20.533333333333335,6.5625
2026-03-14,149.83333333333334,643.6666666666666,41.28333333333333,62.041666666666664,57.387499999999996,51.9,38.40416666666667,77.75,0.012500000000000002,1018.6458333333334,78.25,20.775000000000002,8.020833333333334
2026-03-15,141.58333333333334,516.0416666666666,41.875,62.458333333333336,58.32083333333333,53.15416666666667,42.0375,69.29166666666667,0.016666666666666666,1017.475,82.54166666666667,21.366666666666664,8.441666666666666
2026-03-16,125.70833333333333,414.8333333333333,30.458333333333332,67.66666666666667,38.916666666666664,36.458333333333336,33.583333333333336,35.75,0.041666666666666664,1014.0124999999999,81.04166666666667,22.337500000000002,13.345833333333333
2026-03-17,81.66666666666667,366.5833333333333,23.825,71.70833333333333,27.325,24.170833333333334,28.474999999999998,36.791666666666664,0.0,1011.725,80.33333333333333,23.09583333333333,15.5875
2026-03-18,88.70833333333333,401.4166666666667,32.84583333333333,49.416666666666664,41.37083333333333,37.75833333333333,37.125,42.0,0.0,1011.7791666666667,83.04166666666667,23.7,12.029166666666667
2026-03-19,110.5,383.2916666666667,29.870833333333334,53.583333333333336,41.19583333333333,38.15416666666667,34.22083333333333,55.5,0.0,1010.2833333333333,82.91666666666667,24.258333333333336,14.570833333333333
2026-03-20,100.0,376.5,29.162499999999998,51.25,39.454166666666666,36.391666666666666,33.233333333333334,96.33333333333333,0.016666666666666666,1010.5666666666666,85.25,24.28333333333333,13.466666666666667
2026-03-21,102.625,410.5833333333333,30.516666666666666,60.0,39.75416666666667,37.479166666666664,30.03333333333333,97.66666666666667,0.012500000000000002,1012.4875000000001,83.625,23.7625,13.674999999999999
2026-03-22,112.16666666666667,384.1666666666667,28.150000000000002,50.958333333333336,38.40833333333333,36.25416666666667,31.320833333333336,75.20833333333333,0.025000000000000005,1011.1458333333334,82.41666666666667,24.458333333333332,14.008333333333333
2026-03-23,91.29166666666667,363.1666666666667,29.19583333333333,46.666666666666664,33.30833333333333,31.191666666666666,32.47083333333333,80.375,0.020833333333333332,1009.85,83.66666666666667,24.829166666666666,14.845833333333333
2026-03-24,99.25,427.0833333333333,34.454166666666666,41.208333333333336,43.2875,40.354166666666664,36.9625,77.41666666666667,0.025000000000000005,1008.8208333333333,82.75,25.454166666666666,12.466666666666667
